Depth,Well,Formation,GR,NPHI,RHOB,DTCO,DTSM,Environment
5136.5,P-2,Plover Fm,105.889,20.8248,2.6783,69.1149,123.5325,2
5137,P-2,Plover Fm,118.0976,19.2276,2.6814,66.4972,120.258,2
5137.5,P-2,Plover Fm,121.4517,22.9745,2.7225,68.7415,123.1802,2
5138,P-2,Plover Fm,99.0917,16.4023,2.4687,65.1082,105.2352,2
5138.5,P-2,Plover Fm,126.9568,16.3253,2.6751,70.4765,147.5006,2
5139,P-2,Plover Fm,120.8041,26.4749,2.6387,70.4711,117.395,2
5139.5,P-2,Plover Fm,120.7137,26.908,2.7151,74.5648,149.5555,2
5140,P-2,Plover Fm,125.4019,28.2982,2.7065,72.3321,136.9135,2
5140.5,P-2,Plover Fm,110.8076,29.0852,2.6666,71.5829,133.7906,2
5141,P-2,Plover Fm,104.0642,23.2414,2.7606,68.2953,125.0529,2
5141.5,P-2,Plover Fm,132.3977,24.4778,2.7017,71.5218,134.4917,2
5142,P-2,Plover Fm,121.6871,25.9146,2.6698,72.6142,141.6554,2
5142.5,P-2,Plover Fm,123.179,31.0625,2.6786,75.1551,146.8887,2
5143,P-2,Plover Fm,129.9992,29.184,2.7296,75.4411,147.8483,2
5143.5,P-2,Plover Fm,128.9508,30.5961,2.7292,76.7025,151.1692,2
5144,P-2,Plover Fm,150.2875,34.0756,2.7009,77.1283,150.7131,2
5144.5,P-2,Plover Fm,147.4036,33.659,2.6836,76.76,147.8466,2
5145,P-2,Plover Fm,129.461,28.6287,2.6629,76.4531,142.5823,2
5145.5,P-2,Plover Fm,123.8823,25.0875,2.7469,72.8631,132.3187,2
5146,P-2,Plover Fm,115.931,23.5525,2.6469,71.1697,123.2251,2
5146.5,P-2,Plover Fm,114.1162,15.4473,2.6469,67.3123,115.1766,2
5147,P-2,Plover Fm,111.9208,13.8306,2.6563,61.9716,105.376,2
5147.5,P-2,Plover Fm,113.1636,12.2523,2.651,62.3953,104.0002,2
5148,P-2,Plover Fm,108.9278,17.9025,2.6457,64.5268,107.3351,2
5148.5,P-2,Plover Fm,86.1857,11.8965,2.6495,60.4539,94.2485,2
5149,P-2,Plover Fm,99.1469,13.9845,2.6174,58.7647,84.1742,2
5149.5,P-2,Plover Fm,104.9463,16.879,2.7081,67.6169,132.3408,2
5150,P-2,Plover Fm,133.014,20.4623,2.6807,64.502,118.9318,2
5150.5,P-2,Plover Fm,126.6357,21.2747,2.7584,70.4694,125.8577,2
5151,P-2,Plover Fm,131.0005,19.8426,2.6871,69.4245,122.7674,2
5151.5,P-2,Plover Fm,101.7559,13.5988,2.6663,62.8767,111.2707,2
5152,P-2,Plover Fm,125.2974,20.7532,2.7113,66.7626,119.8602,2
5152.5,P-2,Plover Fm,139.7399,27.8299,2.6324,73.1686,134.3106,2
5153,P-2,Plover Fm,144.2622,28.5364,2.6978,78.2621,145.5956,2
5153.5,P-2,Plover Fm,138.2195,29.4674,2.679,75.2947,137.9296,2
5154,P-2,Plover Fm,142.378,26.7199,2.7015,74.2748,137.5571,2
5154.5,P-2,Plover Fm,136.0733,26.9381,2.6609,74.5324,141.4266,2
5155,P-2,Plover Fm,138.8992,28.8328,2.6966,76.4658,147.7581,2
5155.5,P-2,Plover Fm,143.5188,32.06,2.6523,80.6118,157.5827,2
5156,P-2,Plover Fm,147.7924,30.3743,2.7012,82.4903,160.3018,2
5156.5,P-2,Plover Fm,141.7371,27.6623,2.601,77.8228,148.8131,2
5157,P-2,Plover Fm,116.7584,24.5178,2.681,74.7333,140.8954,2
5157.5,P-2,Plover Fm,120.3651,25.4471,2.6003,77.807,149.665,2
5158,P-2,Plover Fm,115.8026,26.5673,2.596,76.2557,140.2899,2
5158.5,P-2,Plover Fm,119.8211,26.5904,2.5987,72.5437,130.3217,2
5159,P-2,Plover Fm,76.9906,24.2219,3.1571,59.2359,114.4672,2
5159.5,P-2,Plover Fm,97.7284,16.2689,2.8471,68.3409,123.268,2
5160,P-2,Plover Fm,97.0725,14.1065,2.6379,67.2642,118.5135,2
5160.5,P-2,Plover Fm,84.135,19.0482,2.6879,65.2392,119.8453,2
5161,P-2,Plover Fm,109.4265,24.6696,2.6174,74.8001,133.2234,2
5161.5,P-2,Plover Fm,109.5085,22.3349,2.6917,74.5126,138.6501,2
5162,P-2,Plover Fm,109.6349,22.8257,2.6195,72.8486,137.0402,2
5162.5,P-2,Plover Fm,116.1158,24.3668,2.618,76.3151,138.3686,2
5163,P-2,Plover Fm,103.4655,15.9055,2.607,73.8163,126.8454,2
5163.5,P-2,Plover Fm,94.6752,19.5876,2.7754,62.8456,112.7831,2
5164,P-2,Plover Fm,107.6605,19.5693,2.6104,71.1619,126.4406,2
5164.5,P-2,Plover Fm,95.495,18.0429,2.7482,66.5358,113.4101,2
5165,P-2,Plover Fm,75.3727,16.5362,2.7742,65.5899,120.3378,2
5165.5,P-2,Plover Fm,109.6428,24.0543,2.6082,74.4865,133.8871,2
5166,P-2,Plover Fm,112.3029,23.5184,2.6261,73.6849,137.6753,2
5166.5,P-2,Plover Fm,111.0286,23.3727,2.6466,74.4818,134.1083,2
5167,P-2,Plover Fm,106.4422,18.3496,2.6077,71.6775,123.5569,2
5167.5,P-2,Plover Fm,101.8558,18.7141,2.6055,70.2521,120.47,2
5168,P-2,Plover Fm,75.1874,16.0019,2.8023,62.5805,112.169,2
5168.5,P-2,Plover Fm,112.9662,19.7761,2.712,72.545,131.1914,2
5169,P-2,Plover Fm,110.7603,28.0782,2.6446,74.4343,142.3674,2
5169.5,P-2,Plover Fm,119.304,24.3234,2.7041,76.3863,141.9923,2
5170,P-2,Plover Fm,93.61,22.7597,2.7186,69.5952,129.1513,2
5170.5,P-2,Plover Fm,112.9174,25.0184,2.6385,70.9022,133.3174,4
5171,P-2,Plover Fm,114.9729,28.3014,2.6405,76.2906,140.1993,4
5171.5,P-2,Plover Fm,112.5168,26.2305,2.6513,74.4029,137.0635,4
5172,P-2,Plover Fm,110.4652,25.4845,2.6219,73.0452,129.6875,4
5172.5,P-2,Plover Fm,83.1766,23.5936,2.6371,67.5528,122.7268,4
5173,P-2,Plover Fm,100.8582,19.653,2.65,68.6537,122.0232,4
5173.5,P-2,Plover Fm,102.2786,16.7698,2.6269,67.4639,122.795,4
5174,P-2,Plover Fm,93.3031,21.1699,2.644,72.3299,132.8039,4
5174.5,P-2,Plover Fm,113.3507,26.5939,2.7711,72.8195,139.6432,4
5175,P-2,Plover Fm,113.8757,29.9349,2.6726,75.3039,140.362,4
5175.5,P-2,Plover Fm,115.2362,26.191,2.6341,76.5526,142.8696,4
5176,P-2,Plover Fm,122.2471,25.7862,2.6326,76.7078,147.2037,4
5176.5,P-2,Plover Fm,118.176,26.4016,2.6321,76.5178,146.6745,4
5177,P-2,Plover Fm,111.0724,25.6083,2.669,76.8578,141.7064,4
5177.5,P-2,Plover Fm,103.9687,24.8753,2.7684,72.9776,139.6702,4
5178,P-2,Plover Fm,113.8905,24.6161,2.6382,76.6099,143.1652,4
5178.5,P-2,Plover Fm,110.9927,29.2088,2.6616,74.4806,139.782,2
5179,P-2,Plover Fm,106.1155,24.121,2.6826,74.9963,141.4339,2
5179.5,P-2,Plover Fm,117.5295,26.9661,2.6177,76.3552,139.7955,2
5180,P-2,Plover Fm,113.7101,22.1874,2.634,73.3836,131.9777,2
5180.5,P-2,Plover Fm,108.7105,21.0525,2.6314,73.0227,131.5206,2
5181,P-2,Plover Fm,98.5144,21.3438,2.6872,70.523,129.7979,2
5181.5,P-2,Plover Fm,111.4153,25.4454,2.6909,74.613,141.4398,2
5182,P-2,Plover Fm,122.21,26.8933,2.646,78.4756,148.0865,2
5182.5,P-2,Plover Fm,114.3493,26.409,2.6259,76.5602,148.0864,2
5183,P-2,Plover Fm,119.3754,25.8876,2.6151,77.2419,147.6864,2
5183.5,P-2,Plover Fm,110.3328,28.4456,2.6746,74.8224,139.2913,2
5184,P-2,Plover Fm,110.4029,25.9038,2.621,73.419,134.3574,2
5184.5,P-2,Plover Fm,98.6161,20.8773,2.6891,71.0911,130.9884,2
5185,P-2,Plover Fm,102.9891,26.6866,2.7344,72.416,136.4893,2
5185.5,P-2,Plover Fm,122.4014,25.0608,2.6654,78.4157,147.9856,2
5186,P-2,Plover Fm,118.1739,26.21,2.6411,77.4052,145.59,2
5186.5,P-2,Plover Fm,106.9294,23.381,2.8491,71.506,132.5209,2
5187,P-2,Plover Fm,93.8457,26.9325,2.6763,70.3347,133.9598,2
5187.5,P-2,Plover Fm,122.0082,26.0076,2.6074,77.3856,147.9387,2
5188,P-2,Plover Fm,118.3581,29.5969,2.6544,78.24,149.3111,2
5188.5,P-2,Plover Fm,114.708,25.8194,2.7674,74.5454,140.2475,2
5189,P-2,Plover Fm,91.711,30.5612,2.6533,72.4578,146.0898,2
5189.5,P-2,Plover Fm,126.5424,27.6169,2.6168,78.8667,151.168,2
5190,P-2,Plover Fm,113.2792,28.104,2.7636,74.4908,139.0915,2
5190.5,P-2,Plover Fm,72.2587,19.1501,2.7213,64.4645,121.5703,2
5191,P-2,Plover Fm,76.2111,20.4565,2.6828,66.6805,124.1531,2
5191.5,P-2,Plover Fm,86.6149,19.0932,2.797,66.7372,125.413,2
5192,P-2,Plover Fm,78.6865,21.6459,2.6814,65.5805,127.674,2
5192.5,P-2,Plover Fm,96.3716,20.3506,2.6445,72.405,137.4161,2
5193,P-2,Plover Fm,91.483,24.8521,2.6911,70.1961,132.5414,2
5193.5,P-2,Plover Fm,98.2634,22.0305,2.6525,72.3459,132.4933,2
5194,P-2,Plover Fm,95.2652,22.7965,2.6536,72.2615,134.2654,2
5194.5,P-2,Plover Fm,91.5829,22.5451,2.6487,72.5443,138.2129,2
5195,P-2,Plover Fm,80.5588,22.7131,2.7595,69.263,133.3621,2
5195.5,P-2,Plover Fm,85.1654,22.0049,2.6642,70.7285,134.1909,2
5196,P-2,Plover Fm,93.4429,20.863,2.6633,73.1416,133.4332,2
5196.5,P-2,Plover Fm,66.4996,23.7913,2.8524,66.4787,127.7706,2
5197,P-2,Plover Fm,75.3751,19.8297,2.6827,66.5123,125.3762,2
5197.5,P-2,Plover Fm,91.8695,24.1538,2.7411,72.4922,132.2602,2
5198,P-2,Plover Fm,90.306,23.5122,2.6506,71.1733,140.265,2
5198.5,P-2,Plover Fm,94.0567,22.217,2.6768,74.3106,138.9901,2
5199,P-2,Plover Fm,68.1342,20.3713,2.8654,63.4191,124.4983,2
5199.5,P-2,Plover Fm,66.6643,18.75,2.6588,62.9925,122.4301,2
5200,P-2,Plover Fm,97.3691,23.4612,2.8001,75.2815,139.7343,2
5200.5,P-2,Plover Fm,87.2632,22.2106,2.6033,70.4875,139.7492,2
5201,P-2,Plover Fm,116.4203,26.9049,2.6486,80.4168,155.059,2
5201.5,P-2,Plover Fm,73.7026,27.9509,2.7517,66.502,128.4691,2
5202,P-2,Plover Fm,73.3614,20.6069,2.8298,68.3778,122.5004,2
5202.5,P-2,Plover Fm,65.8699,14.2968,2.6569,60.4705,118.1524,2
5203,P-2,Plover Fm,100.2177,17.802,2.6069,67.1543,130.1324,2
5203.5,P-2,Plover Fm,108.8574,26.3468,2.7014,78.4155,148.8138,2
5204,P-2,Plover Fm,83.1328,26.3567,2.7399,70.4708,136.709,2
5204.5,P-2,Plover Fm,75.474,20.5967,2.7401,67.4574,128.287,2
5205,P-2,Plover Fm,80.1561,18.3669,2.7117,66.4942,128.1542,2
5205.5,P-2,Plover Fm,84.3637,21.7198,2.7722,69.64,129.158,2
5206,P-2,Plover Fm,82.1542,23.1067,2.8148,70.424,132.9105,2
5206.5,P-2,Plover Fm,85.2115,22.8524,2.721,65.5352,122.8903,2
5207,P-2,Plover Fm,82.3748,19.9493,2.6668,66.8128,126.8886,2
5207.5,P-2,Plover Fm,72.7247,22.7694,2.6975,72.9013,134.4015,2
5208,P-2,Plover Fm,102.0183,26.4888,2.6097,69.1858,134.9044,2
5208.5,P-2,Plover Fm,104.2017,28.0368,2.7822,79.1479,147.8641,2
5209,P-2,Plover Fm,95.5998,27.5708,2.6254,65.0132,128.2985,2
5209.5,P-2,Plover Fm,118.6351,23.91,2.6606,76.2898,145.829,2
5210,P-2,Plover Fm,106.2162,27.915,2.813,72.4067,132.81,2
5210.5,P-2,Plover Fm,77.118,19.9891,2.7333,60.4688,114.7892,2
5211,P-2,Plover Fm,88.4255,20.5038,2.7731,66.7829,127.0184,2
5211.5,P-2,Plover Fm,88.6583,20.5612,2.7242,67.6193,128.4254,2
5212,P-2,Plover Fm,96.3853,26.2407,2.7365,72.2604,133.6522,2
5212.5,P-2,Plover Fm,92.9627,26.9915,2.7169,69.255,131.8351,2
5213,P-2,Plover Fm,97.3795,23.5768,2.7041,68.9754,129.2558,2
5213.5,P-2,Plover Fm,93.6981,23.0513,2.7501,66.2486,126.3635,2
5214,P-2,Plover Fm,113.9871,23.0161,2.7651,71.3223,133.6146,2
5214.5,P-2,Plover Fm,81.6254,20.9382,2.7255,65.6397,122.124,2
5215,P-2,Plover Fm,93.3494,22.3084,2.8159,68.3569,121.4921,2
5215.5,P-2,Plover Fm,75.659,23.4632,2.7098,64.9862,123.6183,2
5216,P-2,Plover Fm,113.0828,26.257,2.6928,80.3555,151.1118,2
5216.5,P-2,Plover Fm,109.357,34.2784,2.6766,72.4817,137.8578,2
5217,P-2,Plover Fm,100.7033,27.988,2.6652,75.1406,139.5704,2
5217.5,P-2,Plover Fm,109.9783,25.0021,2.7626,70.367,133.8949,2
5218,P-2,Plover Fm,94.7092,21.4478,2.757,75.2989,138.3179,2
5218.5,P-2,Plover Fm,92.8735,23.2675,2.7925,66.7532,129.3797,2
5219,P-2,Plover Fm,91.2107,28.3341,2.7922,66.5044,123.6044,2
5219.5,P-2,Plover Fm,123.2506,22.2809,2.7924,63.0318,113.8254,2
5220,P-2,Plover Fm,105.3551,21.5292,2.818,63.3344,112.3335,2
5220.5,P-2,Plover Fm,108.6718,19.5031,2.9944,60.6452,111.173,2
5221,P-2,Plover Fm,71.641,20.5001,2.9312,55.1576,103.9491,2
5221.5,P-2,Plover Fm,77.8619,18.0911,2.8416,57.5444,100.8854,2
5222,P-2,Plover Fm,73.6979,16.5237,2.7958,54.5746,98.2817,2
5222.5,P-2,Plover Fm,69.8015,11.8823,2.7801,55.5017,97.916,2
5223,P-2,Plover Fm,77.8937,9.253,2.7217,58.7477,98.3089,2
5223.5,P-2,Plover Fm,63.6093,9.5408,2.7096,57.1121,96.2285,2
5224,P-2,Plover Fm,34.2472,5.5557,2.6764,51.6609,90.6786,2
5224.5,P-2,Plover Fm,52.4919,5.7779,2.757,55.5306,86.5609,2
5225,P-2,Plover Fm,41.0168,7.609,2.6067,57.5852,89.6258,2
5225.5,P-2,Plover Fm,65.696,7.9102,2.6578,56.7288,90.4328,2
5226,P-2,Plover Fm,34.7818,6.2939,2.6691,62.9068,104.4523,2
5226.5,P-2,Plover Fm,53.0465,5.678,2.7124,56.5437,94.1265,2
5227,P-2,Plover Fm,35.8732,5.1852,2.7019,55.2187,92.9541,2
5227.5,P-2,Plover Fm,39.5312,5.4038,2.7043,54.3492,92.3173,2
5228,P-2,Plover Fm,40.6377,4.7705,2.6282,52.481,91.7273,2
5228.5,P-2,Plover Fm,44.5335,6.0562,2.346,52.488,94.0636,2
5229,P-2,Plover Fm,48.0046,6.5587,2.661,60.8124,91.1809,2
5229.5,P-2,Plover Fm,34.5623,6.791,2.705,57.3083,97.1175,2
5230,P-2,Plover Fm,81.0425,8.716,2.7681,59.2227,100.1689,2
5230.5,P-2,Plover Fm,75.7059,12.1809,2.723,58.9222,102.8133,2
5231,P-2,Plover Fm,84.49,12.6539,2.7844,59.5131,103.5825,2
5231.5,P-2,Plover Fm,95.5807,12.219,2.7158,62.6759,104.6061,2
5232,P-2,Plover Fm,60.5973,10.6879,2.7706,56.5016,96.2256,2
5232.5,P-2,Plover Fm,68.9599,10.5035,2.7583,58.4998,97.6858,2
5233,P-2,Plover Fm,61.8842,10.509,2.7579,56.8074,98.0304,2
5233.5,P-2,Plover Fm,66.6456,9.9721,2.7411,57.3365,97.6755,2
5234,P-2,Plover Fm,71.6421,9.8867,2.7085,60.2821,97.5542,2
5234.5,P-2,Plover Fm,80.0799,11.6153,2.6914,58.8889,96.979,2
5235,P-2,Plover Fm,70.404,10.7822,2.7226,58.4797,98.5237,2
5235.5,P-2,Plover Fm,70.4466,10.7477,2.721,58.5274,98.3407,2
5236,P-2,Plover Fm,81.2046,10.7418,2.745,59.7644,102.1968,2
5236.5,P-2,Plover Fm,77.16,10.4555,2.7368,59.1776,102.8145,2
5237,P-2,Plover Fm,59.4472,10.3698,2.7215,57.2125,98.3509,2
5237.5,P-2,Plover Fm,87.6369,10.8955,2.754,60.9336,103.9947,2
5238,P-2,Plover Fm,71.2377,13.0159,2.7504,58.1988,101.2808,2
5238.5,P-2,Plover Fm,78.6909,11.0054,2.7547,58.8827,97.5752,2
5239,P-2,Plover Fm,56.6165,8.4172,2.7294,56.4037,96.2792,2
5239.5,P-2,Plover Fm,49.5131,7.7567,2.768,54.4097,95.716,2
5240,P-2,Plover Fm,53.8743,8.0884,2.7575,54.4072,93.618,2
5240.5,P-2,Plover Fm,57.9883,8.3979,2.7723,54.5293,94.7418,2
5241,P-2,Plover Fm,75.0425,10.0898,2.7309,56.9615,96.3053,2
5241.5,P-2,Plover Fm,50.5976,9.8436,2.65,55.2967,94.6967,2
5242,P-2,Plover Fm,72.3768,7.926,2.651,60.5295,97.6266,2
5242.5,P-2,Plover Fm,61.5339,9.6301,2.6392,62.4699,99.4598,2
5243,P-2,Plover Fm,52.1029,6.7722,2.6695,56.5002,95.7998,2
5243.5,P-2,Plover Fm,44.1801,4.9548,2.6608,56.3523,94.0039,2
5244,P-2,Plover Fm,49.0148,5.7751,2.6133,55.3378,88.0349,2
5244.5,P-2,Plover Fm,53.6213,7.5546,2.6098,59.0471,94.7856,2
5245,P-2,Plover Fm,73.1594,7.4258,2.5718,58.8669,99.164,2
5245.5,P-2,Plover Fm,65.8866,9.0931,2.5462,59.4316,97.3286,2
5246,P-2,Plover Fm,45.7223,7.9904,2.6659,61.508,91.7836,2
5246.5,P-2,Plover Fm,60.673,7.8311,2.607,57.4604,95.4732,2
5247,P-2,Plover Fm,58.6039,9.0061,2.6333,58.4429,93.4238,2
5247.5,P-2,Plover Fm,56.5348,5.1236,2.6379,60.5002,95.3702,2
5248,P-2,Plover Fm,32.3123,5.4911,2.6713,62.9797,102.5774,2
5248.5,P-2,Plover Fm,35.6583,3.6997,2.6814,53.1258,91.312,2
5249,P-2,Plover Fm,76.5262,4.2714,2.6296,51.6278,91.5995,2
5249.5,P-2,Plover Fm,46.2963,6.9991,2.6336,56.3442,94.4987,2
5250,P-2,Plover Fm,46.139,6.1532,2.6769,62.9259,97.1783,2
5250.5,P-2,Plover Fm,54.9093,6.4704,2.6568,57.2433,95.7802,2
5251,P-2,Plover Fm,49.0993,6.8767,2.6714,58.7896,95.457,2
5251.5,P-2,Plover Fm,40.812,4.4409,2.6717,54.4247,92.138,2
5252,P-2,Plover Fm,77.0084,6.2026,2.616,58.7861,95.8537,2
5252.5,P-2,Plover Fm,55.6871,6.8757,2.64,63.0814,99.0816,2
5253,P-2,Plover Fm,47.6244,4.5303,2.7017,60.3756,95.9246,2
5253.5,P-2,Plover Fm,62.9613,6.3987,2.6795,57.4259,95.9476,2
5254,P-2,Plover Fm,50.3293,4.8499,2.671,56.9289,93.169,2
5254.5,P-2,Plover Fm,58.9486,6.9943,2.6811,56.9964,95.2513,2
5255,P-2,Plover Fm,78.0081,5.7954,2.6712,60.4668,96.0858,2
5255.5,P-2,Plover Fm,66.5633,6.9827,2.6757,58.5335,96.3284,2
5256,P-2,Plover Fm,77.1869,3.7564,2.7015,58.4872,96.1252,2
5256.5,P-2,Plover Fm,43.3191,4.7111,2.692,53.3606,91.3181,2
5257,P-2,Plover Fm,51.7586,5.6614,2.701,56.4839,91.2244,2
5257.5,P-2,Plover Fm,79.5014,6.8363,2.6507,56.4965,94.0083,2
5258,P-2,Plover Fm,51.3508,8.0031,2.7008,58.3911,105.4279,2
5258.5,P-2,Plover Fm,70.502,16.4353,2.6367,56.656,99.5602,2
5259,P-2,Plover Fm,113.6523,7.6867,2.7188,70.3397,112.1913,2
5259.5,P-2,Plover Fm,69.5604,8.9466,2.8075,58.5168,98.8784,2
5260,P-2,Plover Fm,64.6554,10.5027,2.6699,55.5974,102.7853,2
5260.5,P-2,Plover Fm,92.0996,15.8258,2.8261,62.4867,104.3558,4
5261,P-2,Plover Fm,91.7865,9.0574,2.9474,56.5186,97.0734,4
5261.5,P-2,Plover Fm,123.8315,8.3105,2.6292,56.4681,83.7927,4
5262,P-2,Plover Fm,88.9933,7.9187,2.6335,56.5181,86.738,4
5262.5,P-2,Plover Fm,112.983,6.3689,2.64,61.29,104.9016,4
5263,P-2,Plover Fm,68.7453,6.9295,2.5995,56.8117,84.6348,4
5263.5,P-2,Plover Fm,108.3775,9.0573,2.6356,60.5432,90.8003,4
5264,P-2,Plover Fm,171.2657,9.6906,2.5739,65.6083,112.012,4
5264.5,P-2,Plover Fm,79.5124,8.8061,2.5441,68.4812,106.547,4
5265,P-2,Plover Fm,46.1796,6.5253,2.5287,64.891,99.1783,4
5265.5,P-2,Plover Fm,27.2968,6.4481,2.5238,62.4277,94.57,4
5266,P-2,Plover Fm,37.1691,7.8747,2.5183,63.0406,98.1214,4
5266.5,P-2,Plover Fm,40.2846,7.5007,2.5329,64.3483,98.1232,4
5267,P-2,Plover Fm,40.9691,9.7152,2.5544,63.3399,98.0384,4
5267.5,P-2,Plover Fm,120.4861,9.9875,2.5752,63.452,99.2786,4
5268,P-2,Plover Fm,55.0518,6.3006,2.4966,63.855,96.274,4
5268.5,P-2,Plover Fm,37.4516,8.5016,2.4909,63.1575,96.7552,4
5269,P-2,Plover Fm,26.9836,7.4528,2.4796,66.2954,99.097,2
5269.5,P-2,Plover Fm,20.0802,6.9191,2.4471,64.5945,98.0652,2
5270,P-2,Plover Fm,22.1764,6.1772,2.4607,64.414,96.6905,2
5270.5,P-2,Plover Fm,35.2497,7.9049,2.4934,62.98,96.228,2
5271,P-2,Plover Fm,42.8105,9.4959,2.5371,64.4454,97.4031,2
5271.5,P-2,Plover Fm,46.1217,10.058,2.5618,61.6947,96.5833,2
5272,P-2,Plover Fm,73.394,9.6018,2.617,62.436,98.0147,2
5272.5,P-2,Plover Fm,43.2246,7.2777,2.5238,63.1096,103.6978,2
5273,P-2,Plover Fm,33.3882,8.4189,2.5244,63.0786,97.0812,2
5273.5,P-2,Plover Fm,30.2683,6.4159,2.5461,62.2792,95.7669,2
5274,P-2,Plover Fm,38.6788,5.6651,2.5594,60.6394,94.0199,2
5274.5,P-2,Plover Fm,45.2724,7.8595,2.5257,58.26,85.1094,2
5275,P-2,Plover Fm,56.5928,8.3128,2.5784,61.1983,98.1026,2
5275.5,P-2,Plover Fm,48.4551,8.1221,2.6141,61.4223,99.0281,2
5276,P-2,Plover Fm,44.1227,5.4939,2.5634,60.4307,96.0776,2
5276.5,P-2,Plover Fm,56.1528,8.1353,2.6418,62.3419,97.9255,2
5277,P-2,Plover Fm,109.7898,7.7756,2.591,60.4575,98.0546,2
5277.5,P-2,Plover Fm,49.7796,8.0642,2.5802,56.575,88.1486,2
5278,P-2,Plover Fm,45.631,11.3624,2.6108,64.773,97.9848,2
5278.5,P-2,Plover Fm,105.8521,7.1646,2.5482,58.5414,95.8826,2
5279,P-2,Plover Fm,68.7182,5.8412,2.5645,56.8623,96.0559,2
5279.5,P-2,Plover Fm,41.5903,6.8464,2.552,64.5243,96.1972,2
5280,P-2,Plover Fm,59.2251,8.1169,2.6558,67.1608,102.1668,2
5280.5,P-2,Plover Fm,132.2794,9.9812,2.5108,67.8994,104.255,2
5281,P-2,Plover Fm,81.3336,9.5159,2.5235,69.0814,104.7165,2
5281.5,P-2,Plover Fm,70.5703,11.1887,2.5702,65.7095,104.4167,2
5282,P-2,Plover Fm,94.1481,8.8224,2.6002,64.4578,97.4456,2
5282.5,P-2,Plover Fm,99.392,6.25,2.6394,61.168,98.3418,2
5283,P-2,Plover Fm,64.5549,6.1552,2.5611,58.4408,92.0753,2
5283.5,P-2,Plover Fm,35.6146,4.9462,2.609,51.8967,85.6789,2
5284,P-2,Plover Fm,27.5979,6.0656,2.58,62.8512,102.0657,2
5284.5,P-2,Plover Fm,68.3477,8.3098,2.5188,52.7397,84.3251,2
5285,P-2,Plover Fm,68.012,9.1451,2.5678,59.9003,94.1987,2
5285.5,P-2,Plover Fm,62.5718,5.1154,2.5368,64.9466,111.9025,2
5286,P-2,Plover Fm,79.9012,7.1813,2.6085,64.4064,113.3991,2
5286.5,P-2,Plover Fm,95.9648,7.4491,2.575,58.5059,97.8131,2
5287,P-2,Plover Fm,87.32,8.0868,2.5884,58.7548,85.6925,2
5287.5,P-2,Plover Fm,160.2855,8.9857,2.6425,69.8362,120.5215,2
5288,P-2,Plover Fm,136.4476,4.7666,2.6518,61.8648,111.2594,2
5288.5,P-2,Plover Fm,91.8055,5.5145,2.5956,57.561,104.2253,2
5289,P-2,Plover Fm,106.0549,6.6554,2.5953,59.5664,100.2358,2
5289.5,P-2,Plover Fm,63.8659,8.3515,2.5869,65.8744,112.1727,2
5290,P-2,Plover Fm,53.8526,10.7639,2.6752,61.9547,106.0658,2
5290.5,P-2,Plover Fm,52.156,7.0037,2.5402,60.2999,93.866,2
5291,P-2,Plover Fm,72.0241,7.9895,2.5266,66.7473,120.0418,2
5291.5,P-2,Plover Fm,116.7277,9.6197,2.5682,67.5335,120.244,2
5292,P-2,Plover Fm,76.5879,6.5501,2.5571,64.7881,106.7371,2
5292.5,P-2,Plover Fm,65.042,4.6584,2.6714,67.1398,123.6983,2
5293,P-2,Plover Fm,63.8731,5.0678,2.6265,60.9327,113.6937,2
5293.5,P-2,Plover Fm,61.1734,7.5003,2.6046,58.4994,103.7603,2
5294,P-2,Plover Fm,69.428,4.9304,2.6134,61.0777,105.4942,2
5294.5,P-2,Plover Fm,69.8303,4.5642,2.6281,58.6569,106.5132,2
5295,P-2,Plover Fm,101.7518,6.123,2.5844,54.7466,102.9919,2
5295.5,P-2,Plover Fm,106.845,5.3946,2.6017,57.1979,97.8452,2
5296,P-2,Plover Fm,87.8176,5.7106,2.6305,58.4825,95.9389,2
5296.5,P-2,Plover Fm,121.3806,5.4973,2.6382,62.2483,119.2572,2
5297,P-2,Plover Fm,120.2115,6.3748,2.6136,61.9087,105.4128,2
5297.5,P-2,Plover Fm,75.0396,7.2552,-999.25,52.6771,76.2406,2
5298,P-2,Plover Fm,41.2359,3.9512,-999.25,66.5138,124.1369,2
5298.5,P-2,Plover Fm,37.5648,4.0708,-999.25,58.5494,112.2648,2
5299,P-2,Plover Fm,45.7332,9.8667,-999.25,58.6865,90.7121,2
5299.5,P-2,Plover Fm,46.6529,7.0212,-999.25,62.3459,97.8164,2
5300,P-2,Plover Fm,54.3739,5.918,-999.25,69.1735,120.8169,2
5300.5,P-2,Plover Fm,60.828,6.4338,-999.25,64.8206,106.6266,2
5301,P-2,Plover Fm,69.1112,8.0929,-999.25,66.7396,104.9735,2
5301.5,P-2,Plover Fm,70.7076,11.6965,-999.25,60.9124,103.8323,2
5302,P-2,Plover Fm,71.1715,11.4591,-999.25,66.9046,105.4907,2
5302.5,P-2,Plover Fm,113.1468,9.8538,-999.25,68.5234,112.0892,2
5303,P-2,Plover Fm,88.9667,9.7118,-999.25,69.6886,112.0001,2
5303.5,P-2,Plover Fm,71.9316,15.5138,-999.25,64.9211,103.9223,2
5304,P-2,Plover Fm,54.8965,13.235,-999.25,68.7995,110.9588,2
